fill	x	y	key	clickSelects	showSelected1	group	xmin	xmax	ymin	ymax	colour	size
#EDDFFF	1	12	Rural..Remote	Rural..Remote	Pupil.Teacher.Ratio..Public.School..sd	728	0.5	1.5	11.5	12.5	#EDDFFF	0
#E2CEFF	1	10	Rural..Remote	Rural..Remote	Pupil.Teacher.Ratio..Public.School..median	729	0.5	1.5	9.5	10.5	#E2CEFF	0
#DBC3FF	1	12	Rural..Remote	Rural..Remote	Free.Lunch.Eligible.mean	730	0.5	1.5	11.5	12.5	#DBC3FF	0
#DCC4FF	1	11	Rural..Remote	Rural..Remote	Free.Lunch.Eligible.sd	731	0.5	1.5	10.5	11.5	#DCC4FF	0
#DDC6FF	1	12	Rural..Remote	Rural..Remote	Free.Lunch.Eligible.median	732	0.5	1.5	11.5	12.5	#DDC6FF	0
#ECDDFF	1	12	Rural..Remote	Rural..Remote	Reduced.Lunch.Eligible.min	733	0.5	1.5	11.5	12.5	#ECDDFF	0
#E2CEFF	1	13	Rural..Remote	Rural..Remote	Reduced.Lunch.Eligible.mean	734	0.5	1.5	12.5	13.5	#E2CEFF	0
#E2CDFF	1	13	Rural..Remote	Rural..Remote	Reduced.Lunch.Eligible.sd	735	0.5	1.5	12.5	13.5	#E2CDFF	0
#E4D1FF	1	13	Rural..Remote	Rural..Remote	Reduced.Lunch.Eligible.median	736	0.5	1.5	12.5	13.5	#E4D1FF	0
#D8BFFF	1	13	Rural..Remote	Rural..Remote	Total.Students.mean	737	0.5	1.5	12.5	13.5	#D8BFFF	0
#D5BAFF	1	12	Rural..Remote	Rural..Remote	Total.Students.sd	738	0.5	1.5	11.5	12.5	#D5BAFF	0
#DCC4FF	1	12	Rural..Remote	Rural..Remote	Total.Students.median	739	0.5	1.5	11.5	12.5	#DCC4FF	0
#DBC4FF	1	12	Rural..Remote	Rural..Remote	Free.and.Reduced.Lunch.Students..Public.School..mean	740	0.5	1.5	11.5	12.5	#DBC4FF	0
#DDC5FF	1	12	Rural..Remote	Rural..Remote	Free.and.Reduced.Lunch.Students..Public.School..sd	741	0.5	1.5	11.5	12.5	#DDC5FF	0
#DEC7FF	1	11	Rural..Remote	Rural..Remote	Free.and.Reduced.Lunch.Students..Public.School..median	742	0.5	1.5	10.5	11.5	#DEC7FF	0
#FEFDFF	1	19	Rural..Remote	Rural..Remote	Free.Reduced.Lunch.Rate.min	743	0.5	1.5	18.5	19.5	#FEFDFF	0
#F2E9FF	1	7	Rural..Remote	Rural..Remote	Free.Reduced.Lunch.Rate.max	744	0.5	1.5	6.5	7.5	#F2E9FF	0
#F9F4FF	1	12	Rural..Remote	Rural..Remote	Free.Reduced.Lunch.Rate.mean	745	0.5	1.5	11.5	12.5	#F9F4FF	0
#F7F1FF	1	17	Rural..Remote	Rural..Remote	Free.Reduced.Lunch.Rate.sd	746	0.5	1.5	16.5	17.5	#F7F1FF	0
#F9F4FF	1	12	Rural..Remote	Rural..Remote	Free.Reduced.Lunch.Rate.median	747	0.5	1.5	11.5	12.5	#F9F4FF	0
#F6EFFF	1	14	Rural..Remote	Rural..Remote	City..Large	748	0.5	1.5	13.5	14.5	#F6EFFF	0
#D8BFFF	1	5	Rural..Remote	Rural..Remote	Rural..Distant	749	0.5	1.5	4.5	5.5	#D8BFFF	0
#FF0000	1	1	Rural..Remote	Rural..Remote	Rural..Remote	750	0.5	1.5	0.5	1.5	#FF0000	0
#F1E7FF	1	11	Rural..Remote	Rural..Remote	Suburb..Large	751	0.5	1.5	10.5	11.5	#F1E7FF	0
#E7D7FF	1	10	Rural..Remote	Rural..Remote	Town..Distant	752	0.5	1.5	9.5	10.5	#E7D7FF	0
#FFFBF9	1	14	Suburb..Large	Suburb..Large	Designate.district.level.contact.person.	753	0.5	1.5	13.5	14.5	#FFFBF9	0
#FFF7F5	1	17	Suburb..Large	Suburb..Large	Administer.implementation.survey..e.g..Collabor...	754	0.5	1.5	16.5	17.5	#FFF7F5	0
#FFEBE4	1	15	Suburb..Large	Suburb..Large	Use.technology.to.increase.the.quality.and.time...	755	0.5	1.5	14.5	15.5	#FFEBE4	0
#FFFBFA	1	19	Suburb..Large	Suburb..Large	Participate.in.regional..cadre..and.state.event...	756	0.5	1.5	18.5	19.5	#FFFBFA	0
#FFF9F6	1	18	Suburb..Large	Suburb..Large	Annually..summarize.district.wide.fidelity.and....	757	0.5	1.5	17.5	18.5	#FFF9F6	0
#FFE6DC	1	14	Suburb..Large	Suburb..Large	Align.implementation.goals.with.CSIP..Comprehen...	758	0.5	1.5	13.5	14.5	#FFE6DC	0
#FFEEE7	1	18	Suburb..Large	Suburb..Large	CFA.avg	759	0.5	1.5	17.5	18.5	#FFEEE7	0
#FFEEE8	1	16	Suburb..Large	Suburb..Large	ETLP.avg	760	0.5	1.5	15.5	16.5	#FFEEE8	0
#FFEFE9	1	16	Suburb..Large	Suburb..Large	DBDM.avg	761	0.5	1.5	15.5	16.5	#FFEFE9	0
#FFF8F5	1	17	Suburb..Large	Suburb..Large	PD.avg	762	0.5	1.5	16.5	17.5	#FFF8F5	0
#FFFAF9	1	19	Suburb..Large	Suburb..Large	Leadership.avg	763	0.5	1.5	18.5	19.5	#FFFAF9	0
#FFAE94	1	8	Suburb..Large	Suburb..Large	Total.Students..All.Grades..Excludes.AE...Public.School..mean	764	0.5	1.5	7.5	8.5	#FFAE94	0
#FFB49C	1	8	Suburb..Large	Suburb..Large	Total.Students..All.Grades..Excludes.AE...Public.School..sd	765	0.5	1.5	7.5	8.5	#FFB49C	0
#FFC0AB	1	9	Suburb..Large	Suburb..Large	Total.Students..All.Grades..Excludes.AE...Public.School..median	766	0.5	1.5	8.5	9.5	#FFC0AB	0
#FFF6F3	1	11	Suburb..Large	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..min	767	0.5	1.5	10.5	11.5	#FFF6F3	0
#FF997B	1	7	Suburb..Large	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..max	768	0.5	1.5	6.5	7.5	#FF997B	0
#FFB097	1	8	Suburb..Large	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	769	0.5	1.5	7.5	8.5	#FFB097	0
#FFB29A	1	8	Suburb..Large	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	770	0.5	1.5	7.5	8.5	#FFB29A	0
#FFBEA9	1	9	Suburb..Large	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..median	771	0.5	1.5	8.5	9.5	#FFBEA9	0
#FEFDFF	1	19	Suburb..Large	Suburb..Large	Pupil.Teacher.Ratio..Public.School..min	772	0.5	1.5	18.5	19.5	#FEFDFF	0
#FFE0D5	1	14	Suburb..Large	Suburb..Large	Pupil.Teacher.Ratio..Public.School..max	773	0.5	1.5	13.5	14.5	#FFE0D5	0
#FFDDD1	1	12	Suburb..Large	Suburb..Large	Pupil.Teacher.Ratio..Public.School..mean	774	0.5	1.5	11.5	12.5	#FFDDD1	0
#FFFBFA	1	18	Suburb..Large	Suburb..Large	Pupil.Teacher.Ratio..Public.School..sd	775	0.5	1.5	17.5	18.5	#FFFBFA	0
#FFDED2	1	13	Suburb..Large	Suburb..Large	Pupil.Teacher.Ratio..Public.School..median	776	0.5	1.5	12.5	13.5	#FFDED2	0
#FFFAF8	1	20	Suburb..Large	Suburb..Large	Free.Lunch.Eligible.mean	777	0.5	1.5	19.5	20.5	#FFFAF8	0
#FFE5DC	1	18	Suburb..Large	Suburb..Large	Free.Lunch.Eligible.sd	778	0.5	1.5	17.5	18.5	#FFE5DC	0
#FFFEFD	1	20	Suburb..Large	Suburb..Large	Free.Lunch.Eligible.median	779	0.5	1.5	19.5	20.5	#FFFEFD	0
#FAF7FF	1	19	Suburb..Large	Suburb..Large	Reduced.Lunch.Eligible.min	780	0.5	1.5	18.5	19.5	#FAF7FF	0
#FFEBE3	1	16	Suburb..Large	Suburb..Large	Reduced.Lunch.Eligible.mean	781	0.5	1.5	15.5	16.5	#FFEBE3	0
#FFDED3	1	15	Suburb..Large	Suburb..Large	Reduced.Lunch.Eligible.sd	782	0.5	1.5	14.5	15.5	#FFDED3	0
#FFEDE6	1	16	Suburb..Large	Suburb..Large	Reduced.Lunch.Eligible.median	783	0.5	1.5	15.5	16.5	#FFEDE6	0
#FFAE94	1	8	Suburb..Large	Suburb..Large	Total.Students.mean	784	0.5	1.5	7.5	8.5	#FFAE94	0
#FFB49C	1	8	Suburb..Large	Suburb..Large	Total.Students.sd	785	0.5	1.5	7.5	8.5	#FFB49C	0
#FFC0AB	1	9	Suburb..Large	Suburb..Large	Total.Students.median	786	0.5	1.5	8.5	9.5	#FFC0AB	0
#FFF8F5	1	19	Suburb..Large	Suburb..Large	Free.and.Reduced.Lunch.Students..Public.School..mean	787	0.5	1.5	18.5	19.5	#FFF8F5	0
#FFE2D8	1	18	Suburb..Large	Suburb..Large	Free.and.Reduced.Lunch.Students..Public.School..sd	788	0.5	1.5	17.5	18.5	#FFE2D8	0
#FFFDFD	1	19	Suburb..Large	Suburb..Large	Free.and.Reduced.Lunch.Students..Public.School..median	789	0.5	1.5	18.5	19.5	#FFFDFD	0
#D7BDFF	1	4	Suburb..Large	Suburb..Large	Free.Reduced.Lunch.Rate.min	790	0.5	1.5	3.5	4.5	#D7BDFF	0
#E9D9FF	1	6	Suburb..Large	Suburb..Large	Free.Reduced.Lunch.Rate.max	791	0.5	1.5	5.5	6.5	#E9D9FF	0
#DCC5FF	1	4	Suburb..Large	Suburb..Large	Free.Reduced.Lunch.Rate.mean	792	0.5	1.5	3.5	4.5	#DCC5FF	0
#FFEFE8	1	12	Suburb..Large	Suburb..Large	Free.Reduced.Lunch.Rate.sd	793	0.5	1.5	11.5	12.5	#FFEFE8	0
#DAC2FF	1	4	Suburb..Large	Suburb..Large	Free.Reduced.Lunch.Rate.median	794	0.5	1.5	3.5	4.5	#DAC2FF	0
#FCF9FF	1	18	Suburb..Large	Suburb..Large	City..Large	795	0.5	1.5	17.5	18.5	#FCF9FF	0
#ECDDFF	1	12	Suburb..Large	Suburb..Large	Rural..Distant	796	0.5	1.5	11.5	12.5	#ECDDFF	0
#F1E7FF	1	14	Suburb..Large	Suburb..Large	Rural..Remote	797	0.5	1.5	13.5	14.5	#F1E7FF	0
#FF0000	1	1	Suburb..Large	Suburb..Large	Suburb..Large	798	0.5	1.5	0.5	1.5	#FF0000	0
#F5EDFF	1	18	Suburb..Large	Suburb..Large	Town..Distant	799	0.5	1.5	17.5	18.5	#F5EDFF	0
#FFF2ED	1	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Designate.district.level.contact.person.	800	0.5	1.5	6.5	7.5	#FFF2ED	0
#FFE8E0	1	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Administer.implementation.survey..e.g..Collabor...	801	0.5	1.5	6.5	7.5	#FFE8E0	0
#FFDCCF	1	6	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Use.technology.to.increase.the.quality.and.time...	802	0.5	1.5	5.5	6.5	#FFDCCF	0
#FFD5C7	1	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Participate.in.regional..cadre..and.state.event...	803	0.5	1.5	6.5	7.5	#FFD5C7	0
#FFE3D9	1	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Annually..summarize.district.wide.fidelity.and....	804	0.5	1.5	6.5	7.5	#FFE3D9	0
#FFC1AC	1	5	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Align.implementation.goals.with.CSIP..Comprehen...	805	0.5	1.5	4.5	5.5	#FFC1AC	0
#FFC6B3	1	6	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	CFA.avg	806	0.5	1.5	5.5	6.5	#FFC6B3	0
#FFD6C8	1	9	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	ETLP.avg	807	0.5	1.5	8.5	9.5	#FFD6C8	0
#FFCCBA	1	6	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	DBDM.avg	808	0.5	1.5	5.5	6.5	#FFCCBA	0
#FFECE6	1	12	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	PD.avg	809	0.5	1.5	11.5	12.5	#FFECE6	0
#FFE1D7	1	10	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Leadership.avg	810	0.5	1.5	9.5	10.5	#FFE1D7	0
#FF6544	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..mean	811	0.5	1.5	3.5	4.5	#FF6544	0
#FF0000	1	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	812	0.5	1.5	0.5	1.5	#FF0000	0
#FF7F5F	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..median	813	0.5	1.5	3.5	4.5	#FF7F5F	0
#F3EAFF	1	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..min	814	0.5	1.5	6.5	7.5	#F3EAFF	0
#FF341B	1	2	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..max	815	0.5	1.5	1.5	2.5	#FF341B	0
#FF6C4B	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	816	0.5	1.5	3.5	4.5	#FF6C4B	0
#FF230F	1	2	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	817	0.5	1.5	1.5	2.5	#FF230F	0
#FF8565	1	5	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..median	818	0.5	1.5	4.5	5.5	#FF8565	0
#B790FF	1	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..min	819	0.5	1.5	0.5	1.5	#B790FF	0
#FF8B6C	1	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..max	820	0.5	1.5	0.5	1.5	#FF8B6C	0
#FFAF96	1	5	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..mean	821	0.5	1.5	4.5	5.5	#FFAF96	0
#FF9576	1	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..sd	822	0.5	1.5	0.5	1.5	#FF9576	0
#FF9374	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..median	823	0.5	1.5	3.5	4.5	#FF9374	0
#FF9678	1	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Lunch.Eligible.mean	824	0.5	1.5	7.5	8.5	#FF9678	0
#FF6544	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Lunch.Eligible.sd	825	0.5	1.5	3.5	4.5	#FF6544	0
#FFA489	1	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Lunch.Eligible.median	826	0.5	1.5	7.5	8.5	#FFA489	0
#FFE1D7	1	11	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Reduced.Lunch.Eligible.min	827	0.5	1.5	10.5	11.5	#FFE1D7	0
#FFA084	1	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Reduced.Lunch.Eligible.mean	828	0.5	1.5	7.5	8.5	#FFA084	0
#FF7A58	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Reduced.Lunch.Eligible.sd	829	0.5	1.5	3.5	4.5	#FF7A58	0
#FFAA8F	1	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Reduced.Lunch.Eligible.median	830	0.5	1.5	7.5	8.5	#FFAA8F	0
#FF6543	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students.mean	831	0.5	1.5	3.5	4.5	#FF6543	0
#FF0000	1	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students.sd	832	0.5	1.5	0.5	1.5	#FF0000	0
#FF7F5E	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students.median	833	0.5	1.5	3.5	4.5	#FF7F5E	0
#FF8969	1	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..mean	834	0.5	1.5	7.5	8.5	#FF8969	0
#FF5737	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	835	0.5	1.5	3.5	4.5	#FF5737	0
#FF9B7E	1	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..median	836	0.5	1.5	7.5	8.5	#FF9B7E	0
#D8BEFF	1	5	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.min	837	0.5	1.5	4.5	5.5	#D8BEFF	0
#FFF8F5	1	15	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.max	838	0.5	1.5	14.5	15.5	#FFF8F5	0
#EEE2FF	1	11	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.mean	839	0.5	1.5	10.5	11.5	#EEE2FF	0
#FFBFAA	1	2	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.sd	840	0.5	1.5	1.5	2.5	#FFBFAA	0
#F0E5FF	1	10	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.median	841	0.5	1.5	9.5	10.5	#F0E5FF	0
#FFE5DB	1	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	City..Large	842	0.5	1.5	6.5	7.5	#FFE5DB	0
#D7BCFF	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Rural..Distant	843	0.5	1.5	3.5	4.5	#D7BCFF	0
#D5BAFF	1	2	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Rural..Remote	844	0.5	1.5	1.5	2.5	#D5BAFF	0
#FFB49C	1	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Suburb..Large	845	0.5	1.5	3.5	4.5	#FFB49C	0
#FFC5B1	1	3	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Town..Distant	846	0.5	1.5	2.5	3.5	#FFC5B1	0
#FFF8F5	1	13	Town..Distant	Town..Distant	Designate.district.level.contact.person.	847	0.5	1.5	12.5	13.5	#FFF8F5	0
#FFF0EB	1	10	Town..Distant	Town..Distant	Administer.implementation.survey..e.g..Collabor...	848	0.5	1.5	9.5	10.5	#FFF0EB	0
#FFEAE3	1	14	Town..Distant	Town..Distant	Use.technology.to.increase.the.quality.and.time...	849	0.5	1.5	13.5	14.5	#FFEAE3	0
#FFEFE9	1	16	Town..Distant	Town..Distant	Participate.in.regional..cadre..and.state.event...	850	0.5	1.5	15.5	16.5	#FFEFE9	0
#FFEEE8	1	13	Town..Distant	Town..Distant	Annually..summarize.district.wide.fidelity.and....	851	0.5	1.5	12.5	13.5	#FFEEE8	0
#FFEEE7	1	17	Town..Distant	Town..Distant	Align.implementation.goals.with.CSIP..Comprehen...	852	0.5	1.5	16.5	17.5	#FFEEE7	0
#FFDFD4	1	12	Town..Distant	Town..Distant	CFA.avg	853	0.5	1.5	11.5	12.5	#FFDFD4	0
#FFF0EA	1	17	Town..Distant	Town..Distant	ETLP.avg	854	0.5	1.5	16.5	17.5	#FFF0EA	0
#FFE0D4	1	14	Town..Distant	Town..Distant	DBDM.avg	855	0.5	1.5	13.5	14.5	#FFE0D4	0
#FFF3EE	1	14	Town..Distant	Town..Distant	PD.avg	856	0.5	1.5	13.5	14.5	#FFF3EE	0
#FFEEE7	1	15	Town..Distant	Town..Distant	Leadership.avg	857	0.5	1.5	14.5	15.5	#FFEEE7	0
#FFC4B0	1	10	Town..Distant	Town..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..mean	858	0.5	1.5	9.5	10.5	#FFC4B0	0
#FFC5B1	1	11	Town..Distant	Town..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..sd	859	0.5	1.5	10.5	11.5	#FFC5B1	0
#FFC1AD	1	10	Town..Distant	Town..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..median	860	0.5	1.5	9.5	10.5	#FFC1AD	0
#FFF7F4	1	12	Town..Distant	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..min	861	0.5	1.5	11.5	12.5	#FFF7F4	0
#FFCBB9	1	11	Town..Distant	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..max	862	0.5	1.5	10.5	11.5	#FFCBB9	0
#FFC7B5	1	11	Town..Distant	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	863	0.5	1.5	10.5	11.5	#FFC7B5	0
#FFCCBB	1	13	Town..Distant	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	864	0.5	1.5	12.5	13.5	#FFCCBB	0
#FFC6B3	1	11	Town..Distant	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..median	865	0.5	1.5	10.5	11.5	#FFC6B3	0
#E4D2FF	1	7	Town..Distant	Town..Distant	Pupil.Teacher.Ratio..Public.School..min	866	0.5	1.5	6.5	7.5	#E4D2FF	0
#FFD3C4	1	10	Town..Distant	Town..Distant	Pupil.Teacher.Ratio..Public.School..max	867	0.5	1.5	9.5	10.5	#FFD3C4	0
#FFD9CC	1	9	Town..Distant	Town..Distant	Pupil.Teacher.Ratio..Public.School..mean	868	0.5	1.5	8.5	9.5	#FFD9CC	0
#FFD5C7	1	7	Town..Distant	Town..Distant	Pupil.Teacher.Ratio..Public.School..sd	869	0.5	1.5	6.5	7.5	#FFD5C7	0
#FFCCBB	1	9	Town..Distant	Town..Distant	Pupil.Teacher.Ratio..Public.School..median	870	0.5	1.5	8.5	9.5	#FFCCBB	0
#FFC0AB	1	10	Town..Distant	Town..Distant	Free.Lunch.Eligible.mean	871	0.5	1.5	9.5	10.5	#FFC0AB	0
#FFD8CA	1	14	Town..Distant	Town..Distant	Free.Lunch.Eligible.sd	872	0.5	1.5	13.5	14.5	#FFD8CA	0
#FFBFAA	1	9	Town..Distant	Town..Distant	Free.Lunch.Eligible.median	873	0.5	1.5	8.5	9.5	#FFBFAA	0
#FFC7B4	1	6	Town..Distant	Town..Distant	Reduced.Lunch.Eligible.min	874	0.5	1.5	5.5	6.5	#FFC7B4	0
#FFCFBE	1	10	Town..Distant	Town..Distant	Reduced.Lunch.Eligible.mean	875	0.5	1.5	9.5	10.5	#FFCFBE	0
#FFEAE2	1	17	Town..Distant	Town..Distant	Reduced.Lunch.Eligible.sd	876	0.5	1.5	16.5	17.5	#FFEAE2	0
#FFCEBE	1	10	Town..Distant	Town..Distant	Reduced.Lunch.Eligible.median	877	0.5	1.5	9.5	10.5	#FFCEBE	0
#FFC4B0	1	10	Town..Distant	Town..Distant	Total.Students.mean	878	0.5	1.5	9.5	10.5	#FFC4B0	0
#FFC5B1	1	11	Town..Distant	Town..Distant	Total.Students.sd	879	0.5	1.5	10.5	11.5	#FFC5B1	0
#FFC1AD	1	10	Town..Distant	Town..Distant	Total.Students.median	880	0.5	1.5	9.5	10.5	#FFC1AD	0
#FFBCA6	1	9	Town..Distant	Town..Distant	Free.and.Reduced.Lunch.Students..Public.School..mean	881	0.5	1.5	8.5	9.5	#FFBCA6	0
#FFD7C9	1	15	Town..Distant	Town..Distant	Free.and.Reduced.Lunch.Students..Public.School..sd	882	0.5	1.5	14.5	15.5	#FFD7C9	0
#FFBAA4	1	9	Town..Distant	Town..Distant	Free.and.Reduced.Lunch.Students..Public.School..median	883	0.5	1.5	8.5	9.5	#FFBAA4	0
#FBF8FF	1	14	Town..Distant	Town..Distant	Free.Reduced.Lunch.Rate.min	884	0.5	1.5	13.5	14.5	#FBF8FF	0
#FFF2ED	1	9	Town..Distant	Town..Distant	Free.Reduced.Lunch.Rate.max	885	0.5	1.5	8.5	9.5	#FFF2ED	0
#FFF9F7	1	13	Town..Distant	Town..Distant	Free.Reduced.Lunch.Rate.mean	886	0.5	1.5	12.5	13.5	#FFF9F7	0
#FFE9E1	1	9	Town..Distant	Town..Distant	Free.Reduced.Lunch.Rate.sd	887	0.5	1.5	8.5	9.5	#FFE9E1	0
#FFF6F3	1	13	Town..Distant	Town..Distant	Free.Reduced.Lunch.Rate.median	888	0.5	1.5	12.5	13.5	#FFF6F3	0
#F9F3FF	1	16	Town..Distant	Town..Distant	City..Large	889	0.5	1.5	15.5	16.5	#F9F3FF	0
#E8D7FF	1	11	Town..Distant	Town..Distant	Rural..Distant	890	0.5	1.5	10.5	11.5	#E8D7FF	0
#E7D7FF	1	10	Town..Distant	Town..Distant	Rural..Remote	891	0.5	1.5	9.5	10.5	#E7D7FF	0
#F5EDFF	1	13	Town..Distant	Town..Distant	Suburb..Large	892	0.5	1.5	12.5	13.5	#F5EDFF	0
#FF0000	1	1	Town..Distant	Town..Distant	Town..Distant	893	0.5	1.5	0.5	1.5	#FF0000	0
